AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
589,589,Accused_589_Chavan,49,1,A589
590,590,Accused_590_Sharma,50,1,A590
591,591,Accused_591_Chavan,51,1,A591
592,592,Accused_592_Sharma,52,1,A592
593,593,Accused_593_Chavan,53,1,A593
594,594,Accused_594_Sharma,54,1,A594
595,595,Anand 'Slick' Kulkarni,20,1,REC_OFF_006
596,596,Accused_596_Sharma,21,1,A596
597,597,Accused_597_Chavan,22,1,A597
598,598,Accused_598_Sharma,23,1,A598
599,599,Accused_599_Chavan,24,1,A599
600,600,Accused_600_Sharma,25,1,A600
601,601,Accused_601_Chavan,26,1,A601
602,602,Manjunath 'Spider' Naik,27,1,REC_OFF_003
603,603,Accused_603_Chavan,28,1,A603
604,604,Accused_604_Sharma,29,1,A604
605,605,Accused_605_Chavan,30,1,A605
606,606,Accused_606_Sharma,31,1,A606
607,607,Accused_607_Chavan,32,1,A607
608,608,Accused_608_Sharma,33,1,A608
609,609,Ganesh 'Viper' Hegde,34,1,REC_OFF_010
610,610,Accused_610_Sharma,35,1,A610
611,611,Accused_611_Chavan,36,1,A611
612,612,Accused_612_Sharma,37,1,A612
613,613,Accused_613_Chavan,38,1,A613
614,614,Accused_614_Sharma,39,1,A614
615,615,Accused_615_Chavan,40,1,A615
616,616,Sunil 'Chotta' Shetty,41,1,REC_OFF_007
617,617,Accused_617_Chavan,42,1,A617
618,618,Accused_618_Sharma,43,1,A618
619,619,Accused_619_Chavan,44,1,A619
620,620,Accused_620_Sharma,45,1,A620
621,621,Accused_621_Chavan,46,1,A621
622,622,Accused_622_Sharma,47,1,A622
623,623,Venkatesh 'Phantom' Rao,48,1,REC_OFF_004
624,624,Accused_624_Sharma,49,1,A624
625,625,Accused_625_Chavan,50,1,A625
626,626,Accused_626_Sharma,51,1,A626
627,627,Accused_627_Chavan,52,1,A627
628,628,Accused_628_Sharma,53,1,A628
629,629,Accused_629_Chavan,54,1,A629
630,630,Ramesh 'Syndicate' Gowda,20,1,REC_OFF_001
631,631,Accused_631_Chavan,21,1,A631
632,632,Accused_632_Sharma,22,1,A632
633,633,Accused_633_Chavan,23,1,A633
634,634,Accused_634_Sharma,24,1,A634
635,635,Accused_635_Chavan,25,1,A635
636,636,Accused_636_Sharma,26,1,A636
637,637,Pradeep 'Pistol' Deshmukh,27,1,REC_OFF_008
638,638,Accused_638_Sharma,28,1,A638
639,639,Accused_639_Chavan,29,1,A639
640,640,Accused_640_Sharma,30,1,A640
641,641,Accused_641_Chavan,31,1,A641
642,642,Accused_642_Sharma,32,1,A642
643,643,Accused_643_Chavan,33,1,A643
644,644,Basavaraj 'Shadow' Patil,34,1,REC_OFF_005
645,645,Accused_645_Chavan,35,1,A645
646,646,Accused_646_Sharma,36,1,A646
647,647,Accused_647_Chavan,37,1,A647
648,648,Accused_648_Sharma,38,1,A648
649,649,Accused_649_Chavan,39,1,A649
650,650,Accused_650_Sharma,40,1,A650
651,651,Kiran 'Blade' Kumar,41,1,REC_OFF_002
652,652,Accused_652_Sharma,42,1,A652
653,653,Accused_653_Chavan,43,1,A653
654,654,Accused_654_Sharma,44,1,A654
655,655,Accused_655_Chavan,45,1,A655
656,656,Accused_656_Sharma,46,1,A656
657,657,Accused_657_Chavan,47,1,A657
658,658,Dharmesh 'Razor' Pujari,48,1,REC_OFF_009
659,659,Accused_659_Chavan,49,1,A659
660,660,Accused_660_Sharma,50,1,A660
661,661,Accused_661_Chavan,51,1,A661
662,662,Accused_662_Sharma,52,1,A662
663,663,Accused_663_Chavan,53,1,A663
664,664,Accused_664_Sharma,54,1,A664
665,665,Anand 'Slick' Kulkarni,20,1,REC_OFF_006
666,666,Accused_666_Sharma,21,1,A666
667,667,Accused_667_Chavan,22,1,A667
668,668,Accused_668_Sharma,23,1,A668
669,669,Accused_669_Chavan,24,1,A669
670,670,Accused_670_Sharma,25,1,A670
671,671,Accused_671_Chavan,26,1,A671
672,672,Manjunath 'Spider' Naik,27,1,REC_OFF_003
673,673,Accused_673_Chavan,28,1,A673
674,674,Accused_674_Sharma,29,1,A674
675,675,Accused_675_Chavan,30,1,A675
676,676,Accused_676_Sharma,31,1,A676
677,677,Accused_677_Chavan,32,1,A677
678,678,Accused_678_Sharma,33,1,A678
679,679,Ganesh 'Viper' Hegde,34,1,REC_OFF_010
680,680,Accused_680_Sharma,35,1,A680
681,681,Accused_681_Chavan,36,1,A681
682,682,Accused_682_Sharma,37,1,A682
683,683,Accused_683_Chavan,38,1,A683
684,684,Accused_684_Sharma,39,1,A684
685,685,Accused_685_Chavan,40,1,A685
686,686,Sunil 'Chotta' Shetty,41,1,REC_OFF_007
687,687,Accused_687_Chavan,42,1,A687
688,688,Accused_688_Sharma,43,1,A688
689,689,Accused_689_Chavan,44,1,A689
690,690,Accused_690_Sharma,45,1,A690
691,691,Accused_691_Chavan,46,1,A691
692,692,Accused_692_Sharma,47,1,A692
693,693,Venkatesh 'Phantom' Rao,48,1,REC_OFF_004
694,694,Accused_694_Sharma,49,1,A694
695,695,Accused_695_Chavan,50,1,A695
696,696,Accused_696_Sharma,51,1,A696
697,697,Accused_697_Chavan,52,1,A697
698,698,Accused_698_Sharma,53,1,A698
699,699,Accused_699_Chavan,54,1,A699
700,700,Ramesh 'Syndicate' Gowda,20,1,REC_OFF_001
701,701,Accused_701_Chavan,21,1,A701
702,702,Accused_702_Sharma,22,1,A702
703,703,Accused_703_Chavan,23,1,A703
704,704,Accused_704_Sharma,24,1,A704
705,705,Accused_705_Chavan,25,1,A705
706,706,Accused_706_Sharma,26,1,A706
707,707,Pradeep 'Pistol' Deshmukh,27,1,REC_OFF_008
708,708,Accused_708_Sharma,28,1,A708
709,709,Accused_709_Chavan,29,1,A709
710,710,Accused_710_Sharma,30,1,A710
711,711,Accused_711_Chavan,31,1,A711
712,712,Accused_712_Sharma,32,1,A712
713,713,Accused_713_Chavan,33,1,A713
714,714,Basavaraj 'Shadow' Patil,34,1,REC_OFF_005
715,715,Accused_715_Chavan,35,1,A715
716,716,Accused_716_Sharma,36,1,A716
717,717,Accused_717_Chavan,37,1,A717
718,718,Accused_718_Sharma,38,1,A718
719,719,Accused_719_Chavan,39,1,A719
720,720,Accused_720_Sharma,40,1,A720
721,721,Kiran 'Blade' Kumar,41,1,REC_OFF_002
722,722,Accused_722_Sharma,42,1,A722
723,723,Accused_723_Chavan,43,1,A723
724,724,Accused_724_Sharma,44,1,A724
725,725,Accused_725_Chavan,45,1,A725
726,726,Accused_726_Sharma,46,1,A726
727,727,Accused_727_Chavan,47,1,A727
728,728,Dharmesh 'Razor' Pujari,48,1,REC_OFF_009
729,729,Accused_729_Chavan,49,1,A729
730,730,Accused_730_Sharma,50,1,A730
731,731,Accused_731_Chavan,51,1,A731
732,732,Accused_732_Sharma,52,1,A732
733,733,Accused_733_Chavan,53,1,A733
734,734,Accused_734_Sharma,54,1,A734
735,735,Anand 'Slick' Kulkarni,20,1,REC_OFF_006
736,736,Accused_736_Sharma,21,1,A736
737,737,Accused_737_Chavan,22,1,A737
738,738,Accused_738_Sharma,23,1,A738
739,739,Accused_739_Chavan,24,1,A739
740,740,Accused_740_Sharma,25,1,A740
741,741,Accused_741_Chavan,26,1,A741
742,742,Manjunath 'Spider' Naik,27,1,REC_OFF_003
743,743,Accused_743_Chavan,28,1,A743
744,744,Accused_744_Sharma,29,1,A744
745,745,Accused_745_Chavan,30,1,A745
746,746,Accused_746_Sharma,31,1,A746
747,747,Accused_747_Chavan,32,1,A747
748,748,Accused_748_Sharma,33,1,A748
749,749,Ganesh 'Viper' Hegde,34,1,REC_OFF_010
750,750,Accused_750_Sharma,35,1,A750
751,751,Accused_751_Chavan,36,1,A751
752,752,Accused_752_Sharma,37,1,A752
753,753,Accused_753_Chavan,38,1,A753
754,754,Accused_754_Sharma,39,1,A754
755,755,Accused_755_Chavan,40,1,A755
756,756,Sunil 'Chotta' Shetty,41,1,REC_OFF_007
757,757,Accused_757_Chavan,42,1,A757
758,758,Accused_758_Sharma,43,1,A758
759,759,Accused_759_Chavan,44,1,A759
760,760,Accused_760_Sharma,45,1,A760
761,761,Accused_761_Chavan,46,1,A761
762,762,Accused_762_Sharma,47,1,A762
763,763,Venkatesh 'Phantom' Rao,48,1,REC_OFF_004
764,764,Accused_764_Sharma,49,1,A764
765,765,Accused_765_Chavan,50,1,A765
766,766,Accused_766_Sharma,51,1,A766
767,767,Accused_767_Chavan,52,1,A767
768,768,Accused_768_Sharma,53,1,A768
769,769,Accused_769_Chavan,54,1,A769
770,770,Ramesh 'Syndicate' Gowda,20,1,REC_OFF_001
771,771,Accused_771_Chavan,21,1,A771
772,772,Accused_772_Sharma,22,1,A772
773,773,Accused_773_Chavan,23,1,A773
774,774,Accused_774_Sharma,24,1,A774
775,775,Accused_775_Chavan,25,1,A775
776,776,Accused_776_Sharma,26,1,A776
777,777,Pradeep 'Pistol' Deshmukh,27,1,REC_OFF_008
778,778,Accused_778_Sharma,28,1,A778
779,779,Accused_779_Chavan,29,1,A779
780,780,Accused_780_Sharma,30,1,A780
781,781,Accused_781_Chavan,31,1,A781
782,782,Accused_782_Sharma,32,1,A782
783,783,Accused_783_Chavan,33,1,A783
784,784,Basavaraj 'Shadow' Patil,34,1,REC_OFF_005
785,785,Accused_785_Chavan,35,1,A785
786,786,Accused_786_Sharma,36,1,A786
787,787,Accused_787_Chavan,37,1,A787
788,788,Accused_788_Sharma,38,1,A788
789,789,Accused_789_Chavan,39,1,A789
790,790,Accused_790_Sharma,40,1,A790
791,791,Kiran 'Blade' Kumar,41,1,REC_OFF_002
792,792,Accused_792_Sharma,42,1,A792
793,793,Accused_793_Chavan,43,1,A793
794,794,Accused_794_Sharma,44,1,A794
795,795,Accused_795_Chavan,45,1,A795
796,796,Accused_796_Sharma,46,1,A796
797,797,Accused_797_Chavan,47,1,A797
798,798,Dharmesh 'Razor' Pujari,48,1,REC_OFF_009
799,799,Accused_799_Chavan,49,1,A799
800,800,Accused_800_Sharma,50,1,A800
801,801,Accused_801_Chavan,51,1,A801
802,802,Accused_802_Sharma,52,1,A802
803,803,Accused_803_Chavan,53,1,A803
804,804,Accused_804_Sharma,54,1,A804
805,805,Anand 'Slick' Kulkarni,20,1,REC_OFF_006
806,806,Accused_806_Sharma,21,1,A806
807,807,Accused_807_Chavan,22,1,A807
808,808,Accused_808_Sharma,23,1,A808
809,809,Accused_809_Chavan,24,1,A809
810,810,Accused_810_Sharma,25,1,A810
811,811,Accused_811_Chavan,26,1,A811
812,812,Manjunath 'Spider' Naik,27,1,REC_OFF_003
813,813,Accused_813_Chavan,28,1,A813
814,814,Accused_814_Sharma,29,1,A814
815,815,Accused_815_Chavan,30,1,A815
816,816,Accused_816_Sharma,31,1,A816
817,817,Accused_817_Chavan,32,1,A817
818,818,Accused_818_Sharma,33,1,A818
819,819,Ganesh 'Viper' Hegde,34,1,REC_OFF_010
820,820,Accused_820_Sharma,35,1,A820
821,821,Accused_821_Chavan,36,1,A821
822,822,Accused_822_Sharma,37,1,A822
823,823,Accused_823_Chavan,38,1,A823
824,824,Accused_824_Sharma,39,1,A824
825,825,Accused_825_Chavan,40,1,A825
826,826,Sunil 'Chotta' Shetty,41,1,REC_OFF_007
827,827,Accused_827_Chavan,42,1,A827
828,828,Accused_828_Sharma,43,1,A828
829,829,Accused_829_Chavan,44,1,A829
830,830,Accused_830_Sharma,45,1,A830
831,831,Accused_831_Chavan,46,1,A831
832,832,Accused_832_Sharma,47,1,A832
833,833,Venkatesh 'Phantom' Rao,48,1,REC_OFF_004
834,834,Accused_834_Sharma,49,1,A834
835,835,Accused_835_Chavan,50,1,A835
836,836,Accused_836_Sharma,51,1,A836
837,837,Accused_837_Chavan,52,1,A837
838,838,Accused_838_Sharma,53,1,A838
839,839,Accused_839_Chavan,54,1,A839
840,840,Ramesh 'Syndicate' Gowda,20,1,REC_OFF_001
841,841,Accused_841_Chavan,21,1,A841
842,842,Accused_842_Sharma,22,1,A842
843,843,Accused_843_Chavan,23,1,A843
844,844,Accused_844_Sharma,24,1,A844
845,845,Accused_845_Chavan,25,1,A845
846,846,Accused_846_Sharma,26,1,A846
847,847,Pradeep 'Pistol' Deshmukh,27,1,REC_OFF_008
848,848,Accused_848_Sharma,28,1,A848
849,849,Accused_849_Chavan,29,1,A849
850,850,Accused_850_Sharma,30,1,A850
851,851,Accused_851_Chavan,31,1,A851
852,852,Accused_852_Sharma,32,1,A852
853,853,Accused_853_Chavan,33,1,A853
854,854,Basavaraj 'Shadow' Patil,34,1,REC_OFF_005
855,855,Accused_855_Chavan,35,1,A855
856,856,Accused_856_Sharma,36,1,A856
857,857,Accused_857_Chavan,37,1,A857
858,858,Accused_858_Sharma,38,1,A858
859,859,Accused_859_Chavan,39,1,A859
860,860,Accused_860_Sharma,40,1,A860
861,861,Kiran 'Blade' Kumar,41,1,REC_OFF_002
862,862,Accused_862_Sharma,42,1,A862
863,863,Accused_863_Chavan,43,1,A863
864,864,Accused_864_Sharma,44,1,A864
865,865,Accused_865_Chavan,45,1,A865
866,866,Accused_866_Sharma,46,1,A866
867,867,Accused_867_Chavan,47,1,A867
868,868,Dharmesh 'Razor' Pujari,48,1,REC_OFF_009
869,869,Accused_869_Chavan,49,1,A869
870,870,Accused_870_Sharma,50,1,A870
871,871,Accused_871_Chavan,51,1,A871
872,872,Accused_872_Sharma,52,1,A872
873,873,Accused_873_Chavan,53,1,A873
874,874,Accused_874_Sharma,54,1,A874
875,875,Anand 'Slick' Kulkarni,20,1,REC_OFF_006
876,876,Accused_876_Sharma,21,1,A876
877,877,Accused_877_Chavan,22,1,A877
878,878,Accused_878_Sharma,23,1,A878
879,879,Accused_879_Chavan,24,1,A879
880,880,Accused_880_Sharma,25,1,A880
881,881,Accused_881_Chavan,26,1,A881
882,882,Manjunath 'Spider' Naik,27,1,REC_OFF_003
883,883,Accused_883_Chavan,28,1,A883
884,884,Accused_884_Sharma,29,1,A884
885,885,Accused_885_Chavan,30,1,A885
886,886,Accused_886_Sharma,31,1,A886
887,887,Accused_887_Chavan,32,1,A887
888,888,Accused_888_Sharma,33,1,A888
889,889,Ganesh 'Viper' Hegde,34,1,REC_OFF_010
890,890,Accused_890_Sharma,35,1,A890
891,891,Accused_891_Chavan,36,1,A891
892,892,Accused_892_Sharma,37,1,A892
893,893,Accused_893_Chavan,38,1,A893
894,894,Accused_894_Sharma,39,1,A894
895,895,Accused_895_Chavan,40,1,A895
896,896,Sunil 'Chotta' Shetty,41,1,REC_OFF_007
897,897,Accused_897_Chavan,42,1,A897
898,898,Accused_898_Sharma,43,1,A898
899,899,Accused_899_Chavan,44,1,A899
900,900,Accused_900_Sharma,45,1,A900
901,901,Accused_901_Chavan,46,1,A901
902,902,Accused_902_Sharma,47,1,A902
903,903,Venkatesh 'Phantom' Rao,48,1,REC_OFF_004
904,904,Accused_904_Sharma,49,1,A904
905,905,Accused_905_Chavan,50,1,A905
906,906,Accused_906_Sharma,51,1,A906
907,907,Accused_907_Chavan,52,1,A907
908,908,Accused_908_Sharma,53,1,A908
909,909,Accused_909_Chavan,54,1,A909
910,910,Ramesh 'Syndicate' Gowda,20,1,REC_OFF_001
911,911,Accused_911_Chavan,21,1,A911
912,912,Accused_912_Sharma,22,1,A912
913,913,Accused_913_Chavan,23,1,A913
914,914,Accused_914_Sharma,24,1,A914
915,915,Accused_915_Chavan,25,1,A915
916,916,Accused_916_Sharma,26,1,A916
917,917,Pradeep 'Pistol' Deshmukh,27,1,REC_OFF_008
918,918,Accused_918_Sharma,28,1,A918
919,919,Accused_919_Chavan,29,1,A919
920,920,Accused_920_Sharma,30,1,A920
921,921,Accused_921_Chavan,31,1,A921
922,922,Accused_922_Sharma,32,1,A922
923,923,Accused_923_Chavan,33,1,A923
924,924,Basavaraj 'Shadow' Patil,34,1,REC_OFF_005
925,925,Accused_925_Chavan,35,1,A925
926,926,Accused_926_Sharma,36,1,A926
927,927,Accused_927_Chavan,37,1,A927
928,928,Accused_928_Sharma,38,1,A928
929,929,Accused_929_Chavan,39,1,A929
930,930,Accused_930_Sharma,40,1,A930
931,931,Kiran 'Blade' Kumar,41,1,REC_OFF_002
932,932,Accused_932_Sharma,42,1,A932
933,933,Accused_933_Chavan,43,1,A933
934,934,Accused_934_Sharma,44,1,A934
935,935,Accused_935_Chavan,45,1,A935
936,936,Accused_936_Sharma,46,1,A936
937,937,Accused_937_Chavan,47,1,A937
938,938,Dharmesh 'Razor' Pujari,48,1,REC_OFF_009
939,939,Accused_939_Chavan,49,1,A939
940,940,Accused_940_Sharma,50,1,A940
941,941,Accused_941_Chavan,51,1,A941
942,942,Accused_942_Sharma,52,1,A942
943,943,Accused_943_Chavan,53,1,A943
944,944,Accused_944_Sharma,54,1,A944
945,945,Anand 'Slick' Kulkarni,20,1,REC_OFF_006
946,946,Accused_946_Sharma,21,1,A946
947,947,Accused_947_Chavan,22,1,A947
948,948,Accused_948_Sharma,23,1,A948
949,949,Accused_949_Chavan,24,1,A949
950,950,Accused_950_Sharma,25,1,A950
951,951,Accused_951_Chavan,26,1,A951
952,952,Manjunath 'Spider' Naik,27,1,REC_OFF_003
953,953,Accused_953_Chavan,28,1,A953
954,954,Accused_954_Sharma,29,1,A954
955,955,Accused_955_Chavan,30,1,A955
956,956,Accused_956_Sharma,31,1,A956
957,957,Accused_957_Chavan,32,1,A957
958,958,Accused_958_Sharma,33,1,A958
959,959,Ganesh 'Viper' Hegde,34,1,REC_OFF_010
960,960,Accused_960_Sharma,35,1,A960
961,961,Accused_961_Chavan,36,1,A961
962,962,Accused_962_Sharma,37,1,A962
963,963,Accused_963_Chavan,38,1,A963
964,964,Accused_964_Sharma,39,1,A964
965,965,Accused_965_Chavan,40,1,A965
966,966,Sunil 'Chotta' Shetty,41,1,REC_OFF_007
967,967,Accused_967_Chavan,42,1,A967
968,968,Accused_968_Sharma,43,1,A968
969,969,Accused_969_Chavan,44,1,A969
970,970,Accused_970_Sharma,45,1,A970
971,971,Accused_971_Chavan,46,1,A971
972,972,Accused_972_Sharma,47,1,A972
973,973,Venkatesh 'Phantom' Rao,48,1,REC_OFF_004
974,974,Accused_974_Sharma,49,1,A974
975,975,Accused_975_Chavan,50,1,A975
976,976,Accused_976_Sharma,51,1,A976
977,977,Accused_977_Chavan,52,1,A977
978,978,Accused_978_Sharma,53,1,A978
979,979,Accused_979_Chavan,54,1,A979
980,980,Ramesh 'Syndicate' Gowda,20,1,REC_OFF_001
981,981,Accused_981_Chavan,21,1,A981
982,982,Accused_982_Sharma,22,1,A982
983,983,Accused_983_Chavan,23,1,A983
984,984,Accused_984_Sharma,24,1,A984
985,985,Accused_985_Chavan,25,1,A985
986,986,Accused_986_Sharma,26,1,A986
987,987,Pradeep 'Pistol' Deshmukh,27,1,REC_OFF_008
988,988,Accused_988_Sharma,28,1,A988
989,989,Accused_989_Chavan,29,1,A989
990,990,Accused_990_Sharma,30,1,A990
991,991,Accused_991_Chavan,31,1,A991
992,992,Accused_992_Sharma,32,1,A992
993,993,Accused_993_Chavan,33,1,A993
994,994,Basavaraj 'Shadow' Patil,34,1,REC_OFF_005
995,995,Accused_995_Chavan,35,1,A995
996,996,Accused_996_Sharma,36,1,A996
997,997,Accused_997_Chavan,37,1,A997
998,998,Accused_998_Sharma,38,1,A998
999,999,Accused_999_Chavan,39,1,A999
1000,1000,Accused_1000_Sharma,40,1,A1000
1001,1001,Kiran 'Blade' Kumar,41,1,REC_OFF_002
1002,1002,Accused_1002_Sharma,42,1,A1002
1003,1003,Accused_1003_Chavan,43,1,A1003
1004,1004,Accused_1004_Sharma,44,1,A1004
1005,1005,Accused_1005_Chavan,45,1,A1005
1006,1006,Accused_1006_Sharma,46,1,A1006
1007,1007,Accused_1007_Chavan,47,1,A1007
1008,1008,Dharmesh 'Razor' Pujari,48,1,REC_OFF_009
1009,1009,Accused_1009_Chavan,49,1,A1009
1010,1010,Accused_1010_Sharma,50,1,A1010
1011,1011,Accused_1011_Chavan,51,1,A1011
1012,1012,Accused_1012_Sharma,52,1,A1012
1013,1013,Accused_1013_Chavan,53,1,A1013
1014,1014,Accused_1014_Sharma,54,1,A1014
1015,1015,Anand 'Slick' Kulkarni,20,1,REC_OFF_006
1016,1016,Accused_1016_Sharma,21,1,A1016
1017,1017,Accused_1017_Chavan,22,1,A1017
1018,1018,Accused_1018_Sharma,23,1,A1018
1019,1019,Accused_1019_Chavan,24,1,A1019
1020,1020,Accused_1020_Sharma,25,1,A1020
1021,1021,Accused_1021_Chavan,26,1,A1021
1022,1022,Manjunath 'Spider' Naik,27,1,REC_OFF_003
1023,1023,Accused_1023_Chavan,28,1,A1023
1024,1024,Accused_1024_Sharma,29,1,A1024
1025,1025,Accused_1025_Chavan,30,1,A1025
1026,1026,Accused_1026_Sharma,31,1,A1026
1027,1027,Accused_1027_Chavan,32,1,A1027
1028,1028,Accused_1028_Sharma,33,1,A1028
1029,1029,Ganesh 'Viper' Hegde,34,1,REC_OFF_010
1030,1030,Accused_1030_Sharma,35,1,A1030
1031,1031,Accused_1031_Chavan,36,1,A1031
1032,1032,Accused_1032_Sharma,37,1,A1032
1033,1033,Accused_1033_Chavan,38,1,A1033
1034,1034,Accused_1034_Sharma,39,1,A1034
1035,1035,Accused_1035_Chavan,40,1,A1035
1036,1036,Sunil 'Chotta' Shetty,41,1,REC_OFF_007
1037,1037,Accused_1037_Chavan,42,1,A1037
1038,1038,Accused_1038_Sharma,43,1,A1038
1039,1039,Accused_1039_Chavan,44,1,A1039
1040,1040,Accused_1040_Sharma,45,1,A1040
1041,1041,Accused_1041_Chavan,46,1,A1041
1042,1042,Accused_1042_Sharma,47,1,A1042
1043,1043,Venkatesh 'Phantom' Rao,48,1,REC_OFF_004
1044,1044,Accused_1044_Sharma,49,1,A1044
1045,1045,Accused_1045_Chavan,50,1,A1045
1046,1046,Accused_1046_Sharma,51,1,A1046
1047,1047,Accused_1047_Chavan,52,1,A1047
1048,1048,Accused_1048_Sharma,53,1,A1048
1049,1049,Accused_1049_Chavan,54,1,A1049
1050,1050,Ramesh 'Syndicate' Gowda,20,1,REC_OFF_001
1051,1051,Accused_1051_Chavan,21,1,A1051
1052,1052,Accused_1052_Sharma,22,1,A1052
1053,1053,Accused_1053_Chavan,23,1,A1053
1054,1054,Accused_1054_Sharma,24,1,A1054
1055,1055,Accused_1055_Chavan,25,1,A1055
1056,1056,Accused_1056_Sharma,26,1,A1056
1057,1057,Pradeep 'Pistol' Deshmukh,27,1,REC_OFF_008
1058,1058,Accused_1058_Sharma,28,1,A1058
1059,1059,Accused_1059_Chavan,29,1,A1059
1060,1060,Accused_1060_Sharma,30,1,A1060
1061,1061,Accused_1061_Chavan,31,1,A1061
1062,1062,Accused_1062_Sharma,32,1,A1062
1063,1063,Accused_1063_Chavan,33,1,A1063
1064,1064,Basavaraj 'Shadow' Patil,34,1,REC_OFF_005
1065,1065,Accused_1065_Chavan,35,1,A1065
1066,1066,Accused_1066_Sharma,36,1,A1066
1067,1067,Accused_1067_Chavan,37,1,A1067
1068,1068,Accused_1068_Sharma,38,1,A1068
1069,1069,Accused_1069_Chavan,39,1,A1069
1070,1070,Accused_1070_Sharma,40,1,A1070
1071,1071,Kiran 'Blade' Kumar,41,1,REC_OFF_002
1072,1072,Accused_1072_Sharma,42,1,A1072
1073,1073,Accused_1073_Chavan,43,1,A1073
1074,1074,Accused_1074_Sharma,44,1,A1074
1075,1075,Accused_1075_Chavan,45,1,A1075
1076,1076,Accused_1076_Sharma,46,1,A1076
1077,1077,Accused_1077_Chavan,47,1,A1077
1078,1078,Dharmesh 'Razor' Pujari,48,1,REC_OFF_009
1079,1079,Accused_1079_Chavan,49,1,A1079
1080,1080,Accused_1080_Sharma,50,1,A1080
1081,1081,Accused_1081_Chavan,51,1,A1081
1082,1082,Accused_1082_Sharma,52,1,A1082
1083,1083,Accused_1083_Chavan,53,1,A1083
1084,1084,Accused_1084_Sharma,54,1,A1084
1085,1085,Anand 'Slick' Kulkarni,20,1,REC_OFF_006
1086,1086,Accused_1086_Sharma,21,1,A1086
1087,1087,Accused_1087_Chavan,22,1,A1087
1088,1088,Accused_1088_Sharma,23,1,A1088
1089,1089,Accused_1089_Chavan,24,1,A1089
1090,1090,Accused_1090_Sharma,25,1,A1090
1091,1091,Accused_1091_Chavan,26,1,A1091
1092,1092,Manjunath 'Spider' Naik,27,1,REC_OFF_003
1093,1093,Accused_1093_Chavan,28,1,A1093
1094,1094,Accused_1094_Sharma,29,1,A1094
1095,1095,Accused_1095_Chavan,30,1,A1095
1096,1096,Accused_1096_Sharma,31,1,A1096
1097,1097,Accused_1097_Chavan,32,1,A1097
1098,1098,Accused_1098_Sharma,33,1,A1098
1099,1099,Ganesh 'Viper' Hegde,34,1,REC_OFF_010
1100,1100,Accused_1100_Sharma,35,1,A1100
1101,1101,Accused_1101_Chavan,36,1,A1101
1102,1102,Accused_1102_Sharma,37,1,A1102
1103,1103,Accused_1103_Chavan,38,1,A1103
1104,1104,Accused_1104_Sharma,39,1,A1104
1105,1105,Accused_1105_Chavan,40,1,A1105
1106,1106,Sunil 'Chotta' Shetty,41,1,REC_OFF_007
1107,1107,Accused_1107_Chavan,42,1,A1107
1108,1108,Accused_1108_Sharma,43,1,A1108
1109,1109,Accused_1109_Chavan,44,1,A1109
1110,1110,Accused_1110_Sharma,45,1,A1110
1111,1111,Accused_1111_Chavan,46,1,A1111
1112,1112,Accused_1112_Sharma,47,1,A1112
1113,1113,Venkatesh 'Phantom' Rao,48,1,REC_OFF_004
1114,1114,Accused_1114_Sharma,49,1,A1114
1115,1115,Accused_1115_Chavan,50,1,A1115
1116,1116,Accused_1116_Sharma,51,1,A1116
1117,1117,Accused_1117_Chavan,52,1,A1117
1118,1118,Accused_1118_Sharma,53,1,A1118
1119,1119,Accused_1119_Chavan,54,1,A1119
1120,1120,Ramesh 'Syndicate' Gowda,20,1,REC_OFF_001
1121,1121,Accused_1121_Chavan,21,1,A1121
1122,1122,Accused_1122_Sharma,22,1,A1122
1123,1123,Accused_1123_Chavan,23,1,A1123
1124,1124,Accused_1124_Sharma,24,1,A1124
1125,1125,Accused_1125_Chavan,25,1,A1125
1126,1126,Accused_1126_Sharma,26,1,A1126
1127,1127,Pradeep 'Pistol' Deshmukh,27,1,REC_OFF_008
1128,1128,Accused_1128_Sharma,28,1,A1128
1129,1129,Accused_1129_Chavan,29,1,A1129
1130,1130,Accused_1130_Sharma,30,1,A1130
1131,1131,Accused_1131_Chavan,31,1,A1131
1132,1132,Accused_1132_Sharma,32,1,A1132
1133,1133,Accused_1133_Chavan,33,1,A1133
1134,1134,Basavaraj 'Shadow' Patil,34,1,REC_OFF_005
1135,1135,Accused_1135_Chavan,35,1,A1135
1136,1136,Accused_1136_Sharma,36,1,A1136
1137,1137,Accused_1137_Chavan,37,1,A1137
1138,1138,Accused_1138_Sharma,38,1,A1138
1139,1139,Accused_1139_Chavan,39,1,A1139
1140,1140,Accused_1140_Sharma,40,1,A1140
1141,1141,Kiran 'Blade' Kumar,41,1,REC_OFF_002
1142,1142,Accused_1142_Sharma,42,1,A1142
1143,1143,Accused_1143_Chavan,43,1,A1143
1144,1144,Accused_1144_Sharma,44,1,A1144
1145,1145,Accused_1145_Chavan,45,1,A1145
1146,1146,Accused_1146_Sharma,46,1,A1146
1147,1147,Accused_1147_Chavan,47,1,A1147
1148,1148,Dharmesh 'Razor' Pujari,48,1,REC_OFF_009
1149,1149,Accused_1149_Chavan,49,1,A1149
1150,1150,Accused_1150_Sharma,50,1,A1150
1151,1151,Accused_1151_Chavan,51,1,A1151
1152,1152,Accused_1152_Sharma,52,1,A1152
1153,1153,Accused_1153_Chavan,53,1,A1153
1154,1154,Accused_1154_Sharma,54,1,A1154
