AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
628,628,Ashok Sharma,53,1,A0628
629,629,Santosh Chavan,54,1,A0629
630,630,Ramesh Gowda,20,1,REC_OFF_001
631,631,Mahesh Chavan,21,1,A0631
632,632,Dinesh Sharma,22,1,A0632
633,633,Ashok Chavan,23,1,A0633
634,634,Santosh Sharma,24,1,A0634
635,635,Suresh Chavan,25,1,A0635
636,636,Mahesh Sharma,26,1,A0636
637,637,Pradeep Deshmukh,27,1,REC_OFF_008
638,638,Ashok Sharma,28,1,A0638
639,639,Santosh Chavan,29,1,A0639
640,640,Suresh Sharma,30,1,A0640
641,641,Mahesh Chavan,31,1,A0641
642,642,Dinesh Sharma,32,1,A0642
643,643,Ashok Chavan,33,1,A0643
644,644,Basavaraj Patil,34,1,REC_OFF_005
645,645,Suresh Chavan,35,1,A0645
646,646,Mahesh Sharma,36,1,A0646
647,647,Dinesh Chavan,37,1,A0647
648,648,Ashok Sharma,38,1,A0648
649,649,Santosh Chavan,39,1,A0649
650,650,Suresh Sharma,40,1,A0650
651,651,Kiran Kumar,41,1,REC_OFF_002
652,652,Dinesh Sharma,42,1,A0652
653,653,Ashok Chavan,43,1,A0653
654,654,Santosh Sharma,44,1,A0654
655,655,Suresh Chavan,45,1,A0655
656,656,Mahesh Sharma,46,1,A0656
657,657,Dinesh Chavan,47,1,A0657
658,658,Dharmesh Pujari,48,1,REC_OFF_009
659,659,Santosh Chavan,49,1,A0659
660,660,Suresh Sharma,50,1,A0660
661,661,Mahesh Chavan,51,1,A0661
662,662,Dinesh Sharma,52,1,A0662
663,663,Ashok Chavan,53,1,A0663
664,664,Santosh Sharma,54,1,A0664
665,665,Anand Kulkarni,20,1,REC_OFF_006
666,666,Mahesh Sharma,21,1,A0666
667,667,Dinesh Chavan,22,1,A0667
668,668,Ashok Sharma,23,1,A0668
669,669,Santosh Chavan,24,1,A0669
670,670,Suresh Sharma,25,1,A0670
671,671,Mahesh Chavan,26,1,A0671
672,672,Manjunath Naik,27,1,REC_OFF_003
673,673,Ashok Chavan,28,1,A0673
674,674,Santosh Sharma,29,1,A0674
675,675,Suresh Chavan,30,1,A0675
676,676,Mahesh Sharma,31,1,A0676
677,677,Dinesh Chavan,32,1,A0677
678,678,Ashok Sharma,33,1,A0678
679,679,Ganesh Hegde,34,1,REC_OFF_010
680,680,Suresh Sharma,35,1,A0680
681,681,Mahesh Chavan,36,1,A0681
682,682,Dinesh Sharma,37,1,A0682
683,683,Ashok Chavan,38,1,A0683
684,684,Santosh Sharma,39,1,A0684
685,685,Suresh Chavan,40,1,A0685
686,686,Sunil Shetty,41,1,REC_OFF_007
687,687,Dinesh Chavan,42,1,A0687
688,688,Ashok Sharma,43,1,A0688
689,689,Santosh Chavan,44,1,A0689
690,690,Suresh Sharma,45,1,A0690
691,691,Mahesh Chavan,46,1,A0691
692,692,Dinesh Sharma,47,1,A0692
693,693,Venkatesh Rao,48,1,REC_OFF_004
694,694,Santosh Sharma,49,1,A0694
695,695,Suresh Chavan,50,1,A0695
696,696,Mahesh Sharma,51,1,A0696
697,697,Dinesh Chavan,52,1,A0697
698,698,Ashok Sharma,53,1,A0698
699,699,Santosh Chavan,54,1,A0699
700,700,Ramesh Gowda,20,1,REC_OFF_001
701,701,Mahesh Chavan,21,1,A0701
702,702,Dinesh Sharma,22,1,A0702
703,703,Ashok Chavan,23,1,A0703
704,704,Santosh Sharma,24,1,A0704
705,705,Suresh Chavan,25,1,A0705
706,706,Mahesh Sharma,26,1,A0706
707,707,Pradeep Deshmukh,27,1,REC_OFF_008
708,708,Ashok Sharma,28,1,A0708
709,709,Santosh Chavan,29,1,A0709
710,710,Suresh Sharma,30,1,A0710
711,711,Mahesh Chavan,31,1,A0711
712,712,Dinesh Sharma,32,1,A0712
713,713,Ashok Chavan,33,1,A0713
714,714,Basavaraj Patil,34,1,REC_OFF_005
715,715,Suresh Chavan,35,1,A0715
716,716,Mahesh Sharma,36,1,A0716
717,717,Dinesh Chavan,37,1,A0717
718,718,Ashok Sharma,38,1,A0718
719,719,Santosh Chavan,39,1,A0719
720,720,Suresh Sharma,40,1,A0720
721,721,Kiran Kumar,41,1,REC_OFF_002
722,722,Dinesh Sharma,42,1,A0722
723,723,Ashok Chavan,43,1,A0723
724,724,Santosh Sharma,44,1,A0724
725,725,Suresh Chavan,45,1,A0725
726,726,Mahesh Sharma,46,1,A0726
727,727,Dinesh Chavan,47,1,A0727
728,728,Dharmesh Pujari,48,1,REC_OFF_009
729,729,Santosh Chavan,49,1,A0729
730,730,Suresh Sharma,50,1,A0730
731,731,Mahesh Chavan,51,1,A0731
732,732,Dinesh Sharma,52,1,A0732
733,733,Ashok Chavan,53,1,A0733
734,734,Santosh Sharma,54,1,A0734
735,735,Anand Kulkarni,20,1,REC_OFF_006
736,736,Mahesh Sharma,21,1,A0736
737,737,Dinesh Chavan,22,1,A0737
738,738,Ashok Sharma,23,1,A0738
739,739,Santosh Chavan,24,1,A0739
740,740,Suresh Sharma,25,1,A0740
741,741,Mahesh Chavan,26,1,A0741
742,742,Manjunath Naik,27,1,REC_OFF_003
743,743,Ashok Chavan,28,1,A0743
744,744,Santosh Sharma,29,1,A0744
745,745,Suresh Chavan,30,1,A0745
746,746,Mahesh Sharma,31,1,A0746
747,747,Dinesh Chavan,32,1,A0747
748,748,Ashok Sharma,33,1,A0748
749,749,Ganesh Hegde,34,1,REC_OFF_010
750,750,Suresh Sharma,35,1,A0750
751,751,Mahesh Chavan,36,1,A0751
752,752,Dinesh Sharma,37,1,A0752
753,753,Ashok Chavan,38,1,A0753
754,754,Santosh Sharma,39,1,A0754
755,755,Suresh Chavan,40,1,A0755
756,756,Sunil Shetty,41,1,REC_OFF_007
757,757,Dinesh Chavan,42,1,A0757
758,758,Ashok Sharma,43,1,A0758
759,759,Santosh Chavan,44,1,A0759
760,760,Suresh Sharma,45,1,A0760
761,761,Mahesh Chavan,46,1,A0761
762,762,Dinesh Sharma,47,1,A0762
763,763,Venkatesh Rao,48,1,REC_OFF_004
764,764,Santosh Sharma,49,1,A0764
765,765,Suresh Chavan,50,1,A0765
766,766,Mahesh Sharma,51,1,A0766
767,767,Dinesh Chavan,52,1,A0767
768,768,Ashok Sharma,53,1,A0768
769,769,Santosh Chavan,54,1,A0769
770,770,Ramesh Gowda,20,1,REC_OFF_001
771,771,Mahesh Chavan,21,1,A0771
772,772,Dinesh Sharma,22,1,A0772
773,773,Ashok Chavan,23,1,A0773
774,774,Santosh Sharma,24,1,A0774
775,775,Suresh Chavan,25,1,A0775
776,776,Mahesh Sharma,26,1,A0776
777,777,Pradeep Deshmukh,27,1,REC_OFF_008
778,778,Ashok Sharma,28,1,A0778
779,779,Santosh Chavan,29,1,A0779
780,780,Suresh Sharma,30,1,A0780
781,781,Mahesh Chavan,31,1,A0781
782,782,Dinesh Sharma,32,1,A0782
783,783,Ashok Chavan,33,1,A0783
784,784,Basavaraj Patil,34,1,REC_OFF_005
785,785,Suresh Chavan,35,1,A0785
786,786,Mahesh Sharma,36,1,A0786
787,787,Dinesh Chavan,37,1,A0787
788,788,Ashok Sharma,38,1,A0788
789,789,Santosh Chavan,39,1,A0789
790,790,Suresh Sharma,40,1,A0790
791,791,Kiran Kumar,41,1,REC_OFF_002
792,792,Dinesh Sharma,42,1,A0792
793,793,Ashok Chavan,43,1,A0793
794,794,Santosh Sharma,44,1,A0794
795,795,Suresh Chavan,45,1,A0795
796,796,Mahesh Sharma,46,1,A0796
797,797,Dinesh Chavan,47,1,A0797
798,798,Dharmesh Pujari,48,1,REC_OFF_009
799,799,Santosh Chavan,49,1,A0799
800,800,Suresh Sharma,50,1,A0800
801,801,Mahesh Chavan,51,1,A0801
802,802,Dinesh Sharma,52,1,A0802
803,803,Ashok Chavan,53,1,A0803
804,804,Santosh Sharma,54,1,A0804
805,805,Anand Kulkarni,20,1,REC_OFF_006
806,806,Mahesh Sharma,21,1,A0806
807,807,Dinesh Chavan,22,1,A0807
808,808,Ashok Sharma,23,1,A0808
809,809,Santosh Chavan,24,1,A0809
810,810,Suresh Sharma,25,1,A0810
811,811,Mahesh Chavan,26,1,A0811
812,812,Manjunath Naik,27,1,REC_OFF_003
813,813,Ashok Chavan,28,1,A0813
814,814,Santosh Sharma,29,1,A0814
815,815,Suresh Chavan,30,1,A0815
816,816,Mahesh Sharma,31,1,A0816
817,817,Dinesh Chavan,32,1,A0817
818,818,Ashok Sharma,33,1,A0818
819,819,Ganesh Hegde,34,1,REC_OFF_010
820,820,Suresh Sharma,35,1,A0820
821,821,Mahesh Chavan,36,1,A0821
822,822,Dinesh Sharma,37,1,A0822
823,823,Ashok Chavan,38,1,A0823
824,824,Santosh Sharma,39,1,A0824
825,825,Suresh Chavan,40,1,A0825
826,826,Sunil Shetty,41,1,REC_OFF_007
827,827,Dinesh Chavan,42,1,A0827
828,828,Ashok Sharma,43,1,A0828
829,829,Santosh Chavan,44,1,A0829
830,830,Suresh Sharma,45,1,A0830
831,831,Mahesh Chavan,46,1,A0831
832,832,Dinesh Sharma,47,1,A0832
833,833,Venkatesh Rao,48,1,REC_OFF_004
834,834,Santosh Sharma,49,1,A0834
835,835,Suresh Chavan,50,1,A0835
836,836,Mahesh Sharma,51,1,A0836
837,837,Dinesh Chavan,52,1,A0837
838,838,Ashok Sharma,53,1,A0838
839,839,Santosh Chavan,54,1,A0839
840,840,Ramesh Gowda,20,1,REC_OFF_001
841,841,Mahesh Chavan,21,1,A0841
842,842,Dinesh Sharma,22,1,A0842
843,843,Ashok Chavan,23,1,A0843
844,844,Santosh Sharma,24,1,A0844
845,845,Suresh Chavan,25,1,A0845
846,846,Mahesh Sharma,26,1,A0846
847,847,Pradeep Deshmukh,27,1,REC_OFF_008
848,848,Ashok Sharma,28,1,A0848
849,849,Santosh Chavan,29,1,A0849
850,850,Suresh Sharma,30,1,A0850
851,851,Mahesh Chavan,31,1,A0851
852,852,Dinesh Sharma,32,1,A0852
853,853,Ashok Chavan,33,1,A0853
854,854,Basavaraj Patil,34,1,REC_OFF_005
855,855,Suresh Chavan,35,1,A0855
856,856,Mahesh Sharma,36,1,A0856
857,857,Dinesh Chavan,37,1,A0857
858,858,Ashok Sharma,38,1,A0858
859,859,Santosh Chavan,39,1,A0859
860,860,Suresh Sharma,40,1,A0860
861,861,Kiran Kumar,41,1,REC_OFF_002
862,862,Dinesh Sharma,42,1,A0862
863,863,Ashok Chavan,43,1,A0863
864,864,Santosh Sharma,44,1,A0864
865,865,Suresh Chavan,45,1,A0865
866,866,Mahesh Sharma,46,1,A0866
867,867,Dinesh Chavan,47,1,A0867
868,868,Dharmesh Pujari,48,1,REC_OFF_009
869,869,Santosh Chavan,49,1,A0869
870,870,Suresh Sharma,50,1,A0870
871,871,Mahesh Chavan,51,1,A0871
872,872,Dinesh Sharma,52,1,A0872
873,873,Ashok Chavan,53,1,A0873
874,874,Santosh Sharma,54,1,A0874
875,875,Anand Kulkarni,20,1,REC_OFF_006
876,876,Mahesh Sharma,21,1,A0876
877,877,Dinesh Chavan,22,1,A0877
878,878,Ashok Sharma,23,1,A0878
879,879,Santosh Chavan,24,1,A0879
880,880,Suresh Sharma,25,1,A0880
881,881,Mahesh Chavan,26,1,A0881
882,882,Manjunath Naik,27,1,REC_OFF_003
883,883,Ashok Chavan,28,1,A0883
884,884,Santosh Sharma,29,1,A0884
885,885,Suresh Chavan,30,1,A0885
886,886,Mahesh Sharma,31,1,A0886
887,887,Dinesh Chavan,32,1,A0887
888,888,Ashok Sharma,33,1,A0888
889,889,Ganesh Hegde,34,1,REC_OFF_010
890,890,Suresh Sharma,35,1,A0890
891,891,Mahesh Chavan,36,1,A0891
892,892,Dinesh Sharma,37,1,A0892
893,893,Ashok Chavan,38,1,A0893
894,894,Santosh Sharma,39,1,A0894
895,895,Suresh Chavan,40,1,A0895
896,896,Sunil Shetty,41,1,REC_OFF_007
897,897,Dinesh Chavan,42,1,A0897
898,898,Ashok Sharma,43,1,A0898
899,899,Santosh Chavan,44,1,A0899
900,900,Suresh Sharma,45,1,A0900
901,901,Mahesh Chavan,46,1,A0901
902,902,Dinesh Sharma,47,1,A0902
903,903,Venkatesh Rao,48,1,REC_OFF_004
904,904,Santosh Sharma,49,1,A0904
905,905,Suresh Chavan,50,1,A0905
906,906,Mahesh Sharma,51,1,A0906
907,907,Dinesh Chavan,52,1,A0907
908,908,Ashok Sharma,53,1,A0908
909,909,Santosh Chavan,54,1,A0909
910,910,Ramesh Gowda,20,1,REC_OFF_001
911,911,Mahesh Chavan,21,1,A0911
912,912,Dinesh Sharma,22,1,A0912
913,913,Ashok Chavan,23,1,A0913
914,914,Santosh Sharma,24,1,A0914
915,915,Suresh Chavan,25,1,A0915
916,916,Mahesh Sharma,26,1,A0916
917,917,Pradeep Deshmukh,27,1,REC_OFF_008
918,918,Ashok Sharma,28,1,A0918
919,919,Santosh Chavan,29,1,A0919
920,920,Suresh Sharma,30,1,A0920
921,921,Mahesh Chavan,31,1,A0921
922,922,Dinesh Sharma,32,1,A0922
923,923,Ashok Chavan,33,1,A0923
924,924,Basavaraj Patil,34,1,REC_OFF_005
925,925,Suresh Chavan,35,1,A0925
926,926,Mahesh Sharma,36,1,A0926
927,927,Dinesh Chavan,37,1,A0927
928,928,Ashok Sharma,38,1,A0928
929,929,Santosh Chavan,39,1,A0929
930,930,Suresh Sharma,40,1,A0930
931,931,Kiran Kumar,41,1,REC_OFF_002
932,932,Dinesh Sharma,42,1,A0932
933,933,Ashok Chavan,43,1,A0933
934,934,Santosh Sharma,44,1,A0934
935,935,Suresh Chavan,45,1,A0935
936,936,Mahesh Sharma,46,1,A0936
937,937,Dinesh Chavan,47,1,A0937
938,938,Dharmesh Pujari,48,1,REC_OFF_009
939,939,Santosh Chavan,49,1,A0939
940,940,Suresh Sharma,50,1,A0940
941,941,Mahesh Chavan,51,1,A0941
942,942,Dinesh Sharma,52,1,A0942
943,943,Ashok Chavan,53,1,A0943
944,944,Santosh Sharma,54,1,A0944
945,945,Anand Kulkarni,20,1,REC_OFF_006
946,946,Mahesh Sharma,21,1,A0946
947,947,Dinesh Chavan,22,1,A0947
948,948,Ashok Sharma,23,1,A0948
949,949,Santosh Chavan,24,1,A0949
950,950,Suresh Sharma,25,1,A0950
951,951,Mahesh Chavan,26,1,A0951
952,952,Manjunath Naik,27,1,REC_OFF_003
953,953,Ashok Chavan,28,1,A0953
954,954,Santosh Sharma,29,1,A0954
955,955,Suresh Chavan,30,1,A0955
956,956,Mahesh Sharma,31,1,A0956
957,957,Dinesh Chavan,32,1,A0957
958,958,Ashok Sharma,33,1,A0958
959,959,Ganesh Hegde,34,1,REC_OFF_010
960,960,Suresh Sharma,35,1,A0960
961,961,Mahesh Chavan,36,1,A0961
962,962,Dinesh Sharma,37,1,A0962
963,963,Ashok Chavan,38,1,A0963
964,964,Santosh Sharma,39,1,A0964
965,965,Suresh Chavan,40,1,A0965
966,966,Sunil Shetty,41,1,REC_OFF_007
967,967,Dinesh Chavan,42,1,A0967
968,968,Ashok Sharma,43,1,A0968
969,969,Santosh Chavan,44,1,A0969
970,970,Suresh Sharma,45,1,A0970
971,971,Mahesh Chavan,46,1,A0971
972,972,Dinesh Sharma,47,1,A0972
973,973,Venkatesh Rao,48,1,REC_OFF_004
974,974,Santosh Sharma,49,1,A0974
975,975,Suresh Chavan,50,1,A0975
976,976,Mahesh Sharma,51,1,A0976
977,977,Dinesh Chavan,52,1,A0977
978,978,Ashok Sharma,53,1,A0978
979,979,Santosh Chavan,54,1,A0979
980,980,Ramesh Gowda,20,1,REC_OFF_001
981,981,Mahesh Chavan,21,1,A0981
982,982,Dinesh Sharma,22,1,A0982
983,983,Ashok Chavan,23,1,A0983
984,984,Santosh Sharma,24,1,A0984
985,985,Suresh Chavan,25,1,A0985
986,986,Mahesh Sharma,26,1,A0986
987,987,Pradeep Deshmukh,27,1,REC_OFF_008
988,988,Ashok Sharma,28,1,A0988
989,989,Santosh Chavan,29,1,A0989
990,990,Suresh Sharma,30,1,A0990
991,991,Mahesh Chavan,31,1,A0991
992,992,Dinesh Sharma,32,1,A0992
993,993,Ashok Chavan,33,1,A0993
994,994,Basavaraj Patil,34,1,REC_OFF_005
995,995,Suresh Chavan,35,1,A0995
996,996,Mahesh Sharma,36,1,A0996
997,997,Dinesh Chavan,37,1,A0997
998,998,Ashok Sharma,38,1,A0998
999,999,Santosh Chavan,39,1,A0999
1000,1000,Suresh Sharma,40,1,A1000
1001,1001,Kiran Kumar,41,1,REC_OFF_002
1002,1002,Dinesh Sharma,42,1,A1002
1003,1003,Ashok Chavan,43,1,A1003
1004,1004,Santosh Sharma,44,1,A1004
1005,1005,Suresh Chavan,45,1,A1005
1006,1006,Mahesh Sharma,46,1,A1006
1007,1007,Dinesh Chavan,47,1,A1007
1008,1008,Dharmesh Pujari,48,1,REC_OFF_009
1009,1009,Santosh Chavan,49,1,A1009
1010,1010,Suresh Sharma,50,1,A1010
1011,1011,Mahesh Chavan,51,1,A1011
1012,1012,Dinesh Sharma,52,1,A1012
1013,1013,Ashok Chavan,53,1,A1013
1014,1014,Santosh Sharma,54,1,A1014
1015,1015,Anand Kulkarni,20,1,REC_OFF_006
1016,1016,Mahesh Sharma,21,1,A1016
1017,1017,Dinesh Chavan,22,1,A1017
1018,1018,Ashok Sharma,23,1,A1018
1019,1019,Santosh Chavan,24,1,A1019
1020,1020,Suresh Sharma,25,1,A1020
1021,1021,Mahesh Chavan,26,1,A1021
1022,1022,Manjunath Naik,27,1,REC_OFF_003
1023,1023,Ashok Chavan,28,1,A1023
1024,1024,Santosh Sharma,29,1,A1024
1025,1025,Suresh Chavan,30,1,A1025
1026,1026,Mahesh Sharma,31,1,A1026
1027,1027,Dinesh Chavan,32,1,A1027
1028,1028,Ashok Sharma,33,1,A1028
1029,1029,Ganesh Hegde,34,1,REC_OFF_010
1030,1030,Suresh Sharma,35,1,A1030
1031,1031,Mahesh Chavan,36,1,A1031
1032,1032,Dinesh Sharma,37,1,A1032
1033,1033,Ashok Chavan,38,1,A1033
1034,1034,Santosh Sharma,39,1,A1034
1035,1035,Suresh Chavan,40,1,A1035
1036,1036,Sunil Shetty,41,1,REC_OFF_007
1037,1037,Dinesh Chavan,42,1,A1037
1038,1038,Ashok Sharma,43,1,A1038
1039,1039,Santosh Chavan,44,1,A1039
1040,1040,Suresh Sharma,45,1,A1040
1041,1041,Mahesh Chavan,46,1,A1041
1042,1042,Dinesh Sharma,47,1,A1042
1043,1043,Venkatesh Rao,48,1,REC_OFF_004
1044,1044,Santosh Sharma,49,1,A1044
1045,1045,Suresh Chavan,50,1,A1045
1046,1046,Mahesh Sharma,51,1,A1046
1047,1047,Dinesh Chavan,52,1,A1047
1048,1048,Ashok Sharma,53,1,A1048
1049,1049,Santosh Chavan,54,1,A1049
1050,1050,Ramesh Gowda,20,1,REC_OFF_001
1051,1051,Mahesh Chavan,21,1,A1051
1052,1052,Dinesh Sharma,22,1,A1052
1053,1053,Ashok Chavan,23,1,A1053
1054,1054,Santosh Sharma,24,1,A1054
1055,1055,Suresh Chavan,25,1,A1055
1056,1056,Mahesh Sharma,26,1,A1056
1057,1057,Pradeep Deshmukh,27,1,REC_OFF_008
1058,1058,Ashok Sharma,28,1,A1058
1059,1059,Santosh Chavan,29,1,A1059
1060,1060,Suresh Sharma,30,1,A1060
1061,1061,Mahesh Chavan,31,1,A1061
1062,1062,Dinesh Sharma,32,1,A1062
1063,1063,Ashok Chavan,33,1,A1063
1064,1064,Basavaraj Patil,34,1,REC_OFF_005
1065,1065,Suresh Chavan,35,1,A1065
1066,1066,Mahesh Sharma,36,1,A1066
1067,1067,Dinesh Chavan,37,1,A1067
1068,1068,Ashok Sharma,38,1,A1068
1069,1069,Santosh Chavan,39,1,A1069
1070,1070,Suresh Sharma,40,1,A1070
1071,1071,Kiran Kumar,41,1,REC_OFF_002
1072,1072,Dinesh Sharma,42,1,A1072
1073,1073,Ashok Chavan,43,1,A1073
1074,1074,Santosh Sharma,44,1,A1074
1075,1075,Suresh Chavan,45,1,A1075
1076,1076,Mahesh Sharma,46,1,A1076
1077,1077,Dinesh Chavan,47,1,A1077
1078,1078,Dharmesh Pujari,48,1,REC_OFF_009
1079,1079,Santosh Chavan,49,1,A1079
1080,1080,Suresh Sharma,50,1,A1080
1081,1081,Mahesh Chavan,51,1,A1081
1082,1082,Dinesh Sharma,52,1,A1082
1083,1083,Ashok Chavan,53,1,A1083
1084,1084,Santosh Sharma,54,1,A1084
1085,1085,Anand Kulkarni,20,1,REC_OFF_006
1086,1086,Mahesh Sharma,21,1,A1086
1087,1087,Dinesh Chavan,22,1,A1087
1088,1088,Ashok Sharma,23,1,A1088
1089,1089,Santosh Chavan,24,1,A1089
1090,1090,Suresh Sharma,25,1,A1090
1091,1091,Mahesh Chavan,26,1,A1091
1092,1092,Manjunath Naik,27,1,REC_OFF_003
1093,1093,Ashok Chavan,28,1,A1093
1094,1094,Santosh Sharma,29,1,A1094
1095,1095,Suresh Chavan,30,1,A1095
1096,1096,Mahesh Sharma,31,1,A1096
1097,1097,Dinesh Chavan,32,1,A1097
1098,1098,Ashok Sharma,33,1,A1098
1099,1099,Ganesh Hegde,34,1,REC_OFF_010
1100,1100,Suresh Sharma,35,1,A1100
1101,1101,Mahesh Chavan,36,1,A1101
1102,1102,Dinesh Sharma,37,1,A1102
1103,1103,Ashok Chavan,38,1,A1103
1104,1104,Santosh Sharma,39,1,A1104
1105,1105,Suresh Chavan,40,1,A1105
1106,1106,Sunil Shetty,41,1,REC_OFF_007
1107,1107,Dinesh Chavan,42,1,A1107
1108,1108,Ashok Sharma,43,1,A1108
1109,1109,Santosh Chavan,44,1,A1109
1110,1110,Suresh Sharma,45,1,A1110
1111,1111,Mahesh Chavan,46,1,A1111
1112,1112,Dinesh Sharma,47,1,A1112
1113,1113,Venkatesh Rao,48,1,REC_OFF_004
1114,1114,Santosh Sharma,49,1,A1114
1115,1115,Suresh Chavan,50,1,A1115
1116,1116,Mahesh Sharma,51,1,A1116
1117,1117,Dinesh Chavan,52,1,A1117
1118,1118,Ashok Sharma,53,1,A1118
1119,1119,Santosh Chavan,54,1,A1119
1120,1120,Ramesh Gowda,20,1,REC_OFF_001
1121,1121,Mahesh Chavan,21,1,A1121
1122,1122,Dinesh Sharma,22,1,A1122
1123,1123,Ashok Chavan,23,1,A1123
1124,1124,Santosh Sharma,24,1,A1124
1125,1125,Suresh Chavan,25,1,A1125
1126,1126,Mahesh Sharma,26,1,A1126
1127,1127,Pradeep Deshmukh,27,1,REC_OFF_008
1128,1128,Ashok Sharma,28,1,A1128
1129,1129,Santosh Chavan,29,1,A1129
1130,1130,Suresh Sharma,30,1,A1130
1131,1131,Mahesh Chavan,31,1,A1131
1132,1132,Dinesh Sharma,32,1,A1132
1133,1133,Ashok Chavan,33,1,A1133
1134,1134,Basavaraj Patil,34,1,REC_OFF_005
1135,1135,Suresh Chavan,35,1,A1135
1136,1136,Mahesh Sharma,36,1,A1136
1137,1137,Dinesh Chavan,37,1,A1137
1138,1138,Ashok Sharma,38,1,A1138
1139,1139,Santosh Chavan,39,1,A1139
1140,1140,Suresh Sharma,40,1,A1140
1141,1141,Kiran Kumar,41,1,REC_OFF_002
1142,1142,Dinesh Sharma,42,1,A1142
1143,1143,Ashok Chavan,43,1,A1143
1144,1144,Santosh Sharma,44,1,A1144
1145,1145,Suresh Chavan,45,1,A1145
1146,1146,Mahesh Sharma,46,1,A1146
1147,1147,Dinesh Chavan,47,1,A1147
1148,1148,Dharmesh Pujari,48,1,REC_OFF_009
1149,1149,Santosh Chavan,49,1,A1149
1150,1150,Suresh Sharma,50,1,A1150
1151,1151,Mahesh Chavan,51,1,A1151
1152,1152,Dinesh Sharma,52,1,A1152
1153,1153,Ashok Chavan,53,1,A1153
1154,1154,Santosh Sharma,54,1,A1154
1155,1155,Anand Kulkarni,20,1,REC_OFF_006
1156,1156,Mahesh Sharma,21,1,A1156
1157,1157,Dinesh Chavan,22,1,A1157
1158,1158,Ashok Sharma,23,1,A1158
1159,1159,Santosh Chavan,24,1,A1159
1160,1160,Suresh Sharma,25,1,A1160
1161,1161,Mahesh Chavan,26,1,A1161
1162,1162,Manjunath Naik,27,1,REC_OFF_003
1163,1163,Ashok Chavan,28,1,A1163
1164,1164,Santosh Sharma,29,1,A1164
1165,1165,Suresh Chavan,30,1,A1165
1166,1166,Mahesh Sharma,31,1,A1166
1167,1167,Dinesh Chavan,32,1,A1167
1168,1168,Ashok Sharma,33,1,A1168
1169,1169,Ganesh Hegde,34,1,REC_OFF_010
1170,1170,Suresh Sharma,35,1,A1170
1171,1171,Mahesh Chavan,36,1,A1171
1172,1172,Dinesh Sharma,37,1,A1172
1173,1173,Ashok Chavan,38,1,A1173
1174,1174,Santosh Sharma,39,1,A1174
1175,1175,Suresh Chavan,40,1,A1175
1176,1176,Sunil Shetty,41,1,REC_OFF_007
1177,1177,Dinesh Chavan,42,1,A1177
1178,1178,Ashok Sharma,43,1,A1178
1179,1179,Santosh Chavan,44,1,A1179
1180,1180,Suresh Sharma,45,1,A1180
1181,1181,Mahesh Chavan,46,1,A1181
1182,1182,Dinesh Sharma,47,1,A1182
1183,1183,Venkatesh Rao,48,1,REC_OFF_004
1184,1184,Santosh Sharma,49,1,A1184
1185,1185,Suresh Chavan,50,1,A1185
1186,1186,Mahesh Sharma,51,1,A1186
1187,1187,Dinesh Chavan,52,1,A1187
1188,1188,Ashok Sharma,53,1,A1188
1189,1189,Santosh Chavan,54,1,A1189
1190,1190,Ramesh Gowda,20,1,REC_OFF_001
1191,1191,Mahesh Chavan,21,1,A1191
1192,1192,Dinesh Sharma,22,1,A1192
1193,1193,Ashok Chavan,23,1,A1193
1194,1194,Santosh Sharma,24,1,A1194
1195,1195,Suresh Chavan,25,1,A1195
1196,1196,Mahesh Sharma,26,1,A1196
1197,1197,Pradeep Deshmukh,27,1,REC_OFF_008
1198,1198,Ashok Sharma,28,1,A1198
1199,1199,Santosh Chavan,29,1,A1199
1200,1200,Suresh Sharma,30,1,A1200
1201,1201,Mahesh Chavan,31,1,A1201
1202,1202,Dinesh Sharma,32,1,A1202
1203,1203,Ashok Chavan,33,1,A1203
1204,1204,Basavaraj Patil,34,1,REC_OFF_005
1205,1205,Suresh Chavan,35,1,A1205
1206,1206,Mahesh Sharma,36,1,A1206
1207,1207,Dinesh Chavan,37,1,A1207
1208,1208,Ashok Sharma,38,1,A1208
1209,1209,Santosh Chavan,39,1,A1209
1210,1210,Suresh Sharma,40,1,A1210
1211,1211,Kiran Kumar,41,1,REC_OFF_002
1212,1212,Dinesh Sharma,42,1,A1212
1213,1213,Ashok Chavan,43,1,A1213
1214,1214,Santosh Sharma,44,1,A1214
1215,1215,Suresh Chavan,45,1,A1215
1216,1216,Mahesh Sharma,46,1,A1216
1217,1217,Dinesh Chavan,47,1,A1217
1218,1218,Dharmesh Pujari,48,1,REC_OFF_009
1219,1219,Santosh Chavan,49,1,A1219
1220,1220,Suresh Sharma,50,1,A1220
1221,1221,Mahesh Chavan,51,1,A1221
1222,1222,Dinesh Sharma,52,1,A1222
1223,1223,Ashok Chavan,53,1,A1223
1224,1224,Santosh Sharma,54,1,A1224
1225,1225,Anand Kulkarni,20,1,REC_OFF_006
1226,1226,Mahesh Sharma,21,1,A1226
1227,1227,Dinesh Chavan,22,1,A1227
1228,1228,Ashok Sharma,23,1,A1228
1229,1229,Santosh Chavan,24,1,A1229
1230,1230,Suresh Sharma,25,1,A1230
1231,1231,Mahesh Chavan,26,1,A1231
1232,1232,Manjunath Naik,27,1,REC_OFF_003
1233,1233,Ashok Chavan,28,1,A1233
1234,1234,Santosh Sharma,29,1,A1234
